quality	left_url	right_url
left	https://footballhd.ru/allnews/italianews/301155-seriya-a-mozhet-vozobnovitsya-13-ili-20-iyunya.html	https://www.euro-football.ru/article/34/1004367287_v_italii_obsujdayut_dve_datyi_restarta_serii_a
left	https://gorod-plus.tv/news/74651	https://asninfo.ru/news/90948-ushel-iz-zhizni-aleksandr-viktorov
right	https://iz.ru/1015568/2020-05-26/bolelshchiki-zenita-otmetili-95-letie-kluba	http://allsport-news.net/366413_zenit_zapustil_okolo_petropavlovskoy_kreposti_banner_na_aerostate_v_chest_95_letiya_kluba.html
left	https://isport.ua/football/europe/1847799-prezident-ingultsa-trener-dnepra-bral-otkaty-s-igrokov-imeya-zarplatu-4-mln-evro	https://apostrophe.ua/news/sport/2020-05-25/trener-bral-otkatyi-stalo-izvestno-chto-tvorilos-v-klube-kolomoyskogo/198287
left	https://www.vedomosti.ru/business/news/2020/05/25/830965-riteileri-sokraschayut-prisutstvie-v-torgovih-tsentrah	https://thebell.io/chislo-torgovyh-tochek-sokrashhayut-dazhe-te-kto-ne-zakrylsya-na-karantin/?utm_referrer=https:%2F%2Fzen.yandex.com
right	https://glasnarod.ru/rossiya/sankt-peterburg/323408-v-peterburge-dopolnen-spisok-poluchatelej-imushhestvennoj-podderzhki	https://www.dp.ru/a/2020/05/25/V_Peterburge_rasshirili_sp
right	http://allsport-news.net/366495_chelsi_reshil_ne_vyikupat_boga.html	https://www.sports.ru/football/1085745469.html
right	https://newinform.com/region/msk/227086-zammera-moskvy-rasskazal-o-sleduyushchih-etapah-snyatiya-ogranichenii-iz-za-koronavirusa	https://tvrain.ru/news/zammer_moskvy_na_sledujuschem_etape_snjatija_ogranichenij_otkrojutsja_neprodovolstvennye_magaziny-509383/
left	https://for-ua.com/article/1199382	https://www.facenews.ua/news/2020/481117/
right	https://stavropolye.tv/news/134287	https://stapravda.ru/20200525/glava_stavropolya_28_maya_oglasit_ezhegodnoe_poslanie_148426.html
right	https://news-r.ru/news/rostov_oblast/479543/	https://www.panram.ru/news/society/bolshinstvo-novykh-zabolevshikh-covid-19-zafiksirovano-v-salskom-rayone-i-rostove/
left	https://kikonline.ru/2020/05/25/v-kurganskom-mikrorajone-rjabkovo-nashli-raschlenennoe-telo-zhenshhiny/	https://www.znak.com/2020-05-25/v_kurgane_nashli_raschleneny_ostanki_cheloveka_oni_prinadlezhat_zhenchine_ona_byla_ubita
left	https://www.oreanda.ru/kultura_i_dosug/haydi-klum-obyyasnila-svoyu-molodost-detskim-shampunem/article1318990/	https://glavcom.ua/scotch/showbiz/raskryt-sekret-molodosti-46-letney-haydi-klum-foto-682511.html
left	https://www.rbc.ru/society/25/05/2020/5ecb9b009a79470fddbb5ebb	https://tsargrad.tv/news/ne-podelili-pokojnikov-bojnja-v-duhe-90-h-byla-biznes-konfliktom-grobovshhikov_255945
left	https://www.ostro.org/general/society/news/590864/	https://www.dsnews.ua/economics/wizz-air-sdvinula-datu-vozobnovleniya-poletov-v-ukrainu-25052020131000
left	https://www.ostro.org/lugansk/society/news/590875/	https://lb.ua/society/2020/05/25/458297_vozle_granitsi_rossiey_zaderzhali.html
left	https://tverigrad.ru/publication/bolee-6-millionov-derevev-vysadili-v-tverskoj-oblasti-v-ramkah-mezhdunarodnoj-akcii-sad-pamjati	https://iz.ru/1015230/2020-05-25/bolee-6-mln-derevev-vysadili-v-tverskoi-oblasti
bad	https://eadaily.com/ru/news/2020/05/25/osvobozhdeny-rossiyskie-moryaki-zahvachennye-piratami-u-benina	https://korrespondent.net/ukraine/4232719-v-ukraynu-vernulys-sem-osvobozhdennykh-yz-pyratskoho-plena-moriakov
bad	https://3dnews.ru/1011758	https://itc.ua/news/realme-anonsirovala-besprovodnye-naushniki-buds-q-i-buds-air-neo-i-dva-paverbanka/
left	https://riafan.ru/1279434-klincevich-postavil-tochku-v-spore-s-yaponiei-o-kurilskikh-ostrovakh	https://news.rambler.ru/politics/44237692-vostokoved-za-problemoy-prinadlezhnosti-kuril-torchat-amerikanskie-ushi/
right	https://www.rbc.ru/rbcfreenews/5ecbd4779a794730586de453	https://tass.ru/proisshestviya/8557305
left	https://nbnews.com.ua/kultura/2020/05/25/y-dari-moroz-diagnostirovali-koronavirys/	https://www.paparazzi.ru/blogs/KatarinaRi/425378/
right	https://newvz.ru/info/185248.html	https://www.business-gazeta.ru/news/469629
right	https://apostrophe.ua/news/society/kiev/2020-05-25/metro-ne-pomoglo-vse-mostyi-kieva-stoyat-v-sumasshedshih-probkah/198204	https://racurs.ua/n138694-otkrytie-metropolitena-ne-pomoglo-kiev-ostanovilsya-v-probkah-karta.html
right	http://www.yugopolis.ru/news/v-samolete-letevshem-iz-sochi-v-moskvu-proizoshla-draka-127045	https://riafan.ru/1279372-passazhiry-ustroili-draku-na-bortu-reisa-sochi-moskva
right	https://kavkaz.mk.ru/social/2020/05/25/novuyu-avtobusnuyu-stoyanku-obustraivayut-na-yugozapade-stavropolya.html	https://stapravda.ru/20200525/v_stavropole_obustroyat_novuyu_stoyanku_dlya_avtobusov_na_ulitse_148413.html
left	https://bombardir.ru/news/604533-Semin-Uhod-v-Lokomotiv-iz-Dinamo-v-2009-godu-byl-pospeshnym-resheniem%20	https://nevasport.ru/144101-syomin-vozvrashhenie-v-lokomotiv-bylo-pospeshnym-resheniem/
left	https://runews24.ru/moscow/25/05/2020/71eb28s6b3df2d42e555a29926930a11	https://riamo.ru/article/431967/3746-chelovek-vylechilis-ot-koronavirusa-v-stolitse-za-sutki.xl?mTitle=&mDesc=&mImg=&mImgWidth=&mImgHeight=
left	https://www.obozrevatel.com/sport/sport/video-nelovkogo-momenta-s-rossijskoj-chempionkoj-zagitovoj-sobralo-22-mln-prosmotrov-v-tiktok.htm	https://nevasport.ru/144042-video-s-zagitovoj-nabralo-bolshe-22-mln-prosmotrov-v-tik-tok/
right	https://info24.ru/news/reper-iz-bad-balance-zazhivo-sgorel-v-piterskoj-kvartire-s-materju.html	https://www.paparazzi.ru/blogs/Alice/425379/
right	https://vchaspik.ua/politika/478059-smi-vyyasnili-chem-zanimalsya-nardep-dividenko-pered-gibelyu	https://apostrophe.ua/news/society/accidents/2020-05-25/ne-byilo-motivov-dlya-samoubiystva-ekspertyi-otsenili-versii-gibeli-nardepa-davidenko/198293
right	https://www.m24.ru/news/obshchestvo/25052020/119098	https://tass.ru/ekonomika/8558509
left	https://ukranews.com/news/704530-vtoroj-volny-koronavirusa-ukraina-izbezhit-pri-dvuh-usloviyah-lyashko	http://mignews.com.ua/politics/24085650.html
left	https://www.ridus.ru/news/328061	https://ura.news/news/1052433438
left	https://www.facenews.ua/news/2020/481093/	http://iz.com.ua/zaporoje/segodnya-malenkie-zaporozhtsyi-vernulis-v-detsadyi?utm_source=t.me&utm_medium=social&utm_campaign=tg_iz
right	https://politexpert.net/198041-amerikanskie-mediki-opredelili-glavnuyu-mishen-covid-19-v-organizme-cheloveka?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://slovodel.com/561458-amerikanskii-nefrolog-muhfuz-nazval-glavnuyu-mishen-covid-19-v-organizme
left	https://www.klerk.ru/buh/news/500038/	https://rg.ru/2020/05/25/obshchie-sobraniia-zhilcov-razresheno-provodit-cherez-internet.html
left	https://www.oblgazeta.ru/society/auto/109978/	https://itsmycity.ru/2020-05-25/vekaterinburg-dostavili-uralcev-vernuvshihsya-izssh
left	https://apostrophe.ua/news/business/energy/2020-05-25/elektroenergiya-dlya-promyishlennosti-podorojaet-stalo-izvestno-o-proekte-kabmina-po-tarifam/198224	https://kp.ua/economics/668397-naselenye-hotoviat-k-podorozhanyui-chto-budet-s-kommunalkoi-do-kontsa-hoda
left	https://runews24.ru/ekaterinburg/25/05/2020/71eb28s0835e2707edc51364ce7d9bb5	https://66.ru/health/news/231068/
right	https://vladtime.ru/computers/748804	https://actualnews.org/exclusive/347606-jekspert-timur-sadykov-raskryl-sposob-navsegda-udalit-istoriju-prosmotrov-v-internete.html
right	https://yk.kz/news/show/56524	https://russian.rt.com/ussr/news/749622-tokaev-karantin-kazahstan
right	https://severpost.ru/read/96050/	https://polit.info/496581-vlasti-murmanskoi-oblasti-obyazali-grazhdan-nosit-maski-v-magazinah-i-transporte
right	https://rg.ru/2020/05/25/dannye-pri-pokupke-ukrashenij-do-600-tysiach-rublej-predlozhili-ne-sobirat.html	https://ria.ru/20200525/1571955581.html
right	https://politexpert.net/198083-smi-soobshchili-o-gibeli-odnogo-cheloveka-iz-za-shtormovogo-vetra-v-ekaterinburge	https://www.interfax.ru/russia/710226
right	https://atn.ua/sport/kamera-predatelski-opustilas-ministr-sporta-okazalsya-bez-bryuk	https://sport.tut.by/news/aboutsport/685846.html
right	https://newdaynews.ru/chelyabinsk/692923.html	https://www.nakanune.ru/news/2020/05/25/22574368/
right	https://www.bfm.ru/news/444475	https://www.mk.ru/culture/2020/05/25/mash-ekszhena-bogomolova-aktrisa-darya-moroz-zarazilas-koronavirusom.html
left	https://kazan.mk.ru/sport/2020/05/25/yunye-dzyudoisty-tatarstana-prosyat-putina-vernut-im-uvolennogo-trenera.html	https://kazanfirst.ru/news/519071
left	https://for-ua.com/article/1199339	https://interfax.com.ua/news/general/664436.html
draw	https://vedtver.ru/news/society/za-dva-mesyatsa-raboty-volonterskikh-tsentrov-v-rossii-pomoshch-poluchili-bolee-1-5-millionov-chelov/	https://kubnews.ru/obshchestvo/2020/05/25/za-dva-mesyatsa-raboty-volonterskikh-tsentrov-v-rossii-pomoshch-poluchili-bolee-1-5-millionov-chelov/
left	https://news2.ru/story/600490/	https://medialeaks.ru/news/2505mmg-bye-bye-bunker/
right	https://tvzvezda.ru/news/vstrane_i_mire/content/20205252337-ehV8V.html	https://strana.ua/news/269370-boris-dzhonson-pozhalovalsja-na-zrenie-posle-koronavirusa.html
right	https://riafan.ru/1279490-reakciya-obshestva-i-smi-vynuzhdaet-volkova-opravdyvatsya-za-shutnikov-na-9-maya	https://politexpert.net/198094-glava-shtabov-navalnogo-leonid-volkov-popytalsya-opravdatsya-za-slova-o-shutnikah-9-maya
draw	http://allsport-news.net/366497_dmitriy_torbinskiy_est_mnenie_chto_v_ssha_vse_megakrutoe_no_eto_ne_tak__tsenyi_tut_sumasshedshie.html	https://www.sports.ru/football/1085747808.html
left	https://tass.ru/ekonomika/8554913	https://bankir.ru/novosti/20200525/gosucrezdenia-iz-postradavsih-otraslej-smogut-tratit-subsidii-na-zarplaty-10177588/
left	https://news.finance.ua/ru/news/-/471380/za-dva-mesyatsa-pandemii-samye-bogatye-lyudi-mira-stali-bogache-na-255-mlrd-dollarov-forbes	https://ua.news/ru/karantyn-ne-dlya-vseh-komu-na-covid-19-udalos-zarabotat-255-mlrd/
left	https://www.rbc.ru/rbcfreenews/5ecbf5409a79474264dc86df	https://moika78.ru/news/2020-05-25/420354-sk-nachal-proverku-po-gibeli-zhenshhiny-k-kotoroj-vozmozhno-ne-priehala-skoraya/
right	http://mignews.com.ua/society/24085020.html	https://www.newsru.com/world/25may2020/lavrakiev.html?utm_source=rss
right	https://lenta.ru/news/2020/05/25/pograncy/	https://ria-m.tv/news/194144/v_odesskoy_oblasti_avtomobil_syehal_v_reku_utonuli_dva_cheloveka.html
right	https://eadaily.com/ru/news/2020/05/25/zhitelnicu-uzbekistana-podozrevayut-v-popytke-prodat-13-letnego-syna	https://fergana.agency/news/118445/
right	https://forpost-sz.ru/a/2020-05-25/peterburzhcy-nashli-v-pyatyorochke-gryzushchikh-vinograd-krys	https://www.dp.ru/a/2020/05/25/Pjaterochku_v_Nevskom_raj
right	https://www.euro-football.ru/article/42/1004367340_byivshiy_igrok_romyi_umer_v_21_god	https://bombardir.ru/news/604556-Vospitannik-Romy-Buasse-umer-v-21-letnem-vozraste%20
right	https://www.kasparov.ru/material.php?id=5ECB834596F06	https://theins.ru/news/221472
left	https://www.if24.ru/zapadnye-eksperty-sprognozirovali-superkrizis-v-rossii/	https://utro.ru/economics/2020/05/25/1446262.shtml
right	https://www.dsnews.ua/society/stepanov-soobshchil-o-prodlenii-sroka-podachi-dokumentov-na-25052020103600	https://lb.ua/society/2020/05/25/458278_stepanov_obyavil_prodlenii_srokov.html
left	http://uaprom.info/news/174670-ceny-gaz-evrope-upast-otricatelnyh-znachenij-reuters.html	https://news.mail.ru/society/41914811/
right	https://www.interfax.ru/russia/710192	https://tass.ru/proisshestviya/8557777
left	https://politexpert.net/198086-fan-nashel-vzaimosvyaz-mezhdu-feikami-o-pandemii-v-novoi-gazete-i-grantom-ot-ssha	https://slovodel.com/561489-liberalnye-smi-sorevnuyutsya-v-izoshchrennosti-feikov-o-pandemii-pytayas-poluchit-grant-ssha
left	https://www.oblgazeta.ru/society/education/109983/	https://www.interfax.ru/russia/710114
right	https://ria-m.tv/news/194184/loboda_otvetila_na_sluhi_o_plastike.html	https://telegraf.com.ua/zhizn/zhurnal/5481266-loboda-oprovergla-sluhi-o-plastike-na-litse-foto.html
left	https://www.mk.ru/incident/2020/05/25/telo-propavshey-4letney-devochki-nashli-v-reke-pod-murmanskom.html	https://severpost.ru/read/96086/
left	http://allsport-news.net/366493_yuve_hochet_arendovat_dembele_v_ramkah_sdelki_po_pyanichu__frantsuz_interesen_arsenalu_i_psj.html	https://football.ua/italy/422498-juventus-planiruet-arendovat-usmana-dembele.html
right	https://glavnoe.ua/news/n357027546-v-rossii-medsester-zakryli-v-morge-posle-kontakta-s-zarazhennym-covid-19	https://iz.ru/1015073/2020-05-25/v-bashkirii-nachali-proverku-soobshchenii-o-samoizoliatcii-medikov-v-morge
right	https://riafan.ru/1279570-klincevich-uveren-chto-opravdyvayushaya-poklonnikov-gitlera-novaya-dolzhna-byt-nakazana	https://politexpert.net/198105-klincevich-novaya-gazeta-zanimaetsya-reabilitaciei-nacizma-v-statyah-o-poklonnikah-gitlera
right	https://lenta.ru/news/2020/05/25/rekord/	https://www.vedomosti.ru/business/news/2020/05/25/830994-zagryaznenii-vozduha
bad	https://up74.ru/articles/news/120320/	https://drugoigorod.ru/soc-budget/
right	https://kazan.mk.ru/incident/2020/05/25/pod-kazanyu-gruntovye-vody-zatopili-bolee-polsotni-sadovykh-uchastkov.html	https://inkazan.ru/news/incident/25-05-2020/pod-kazanyu-podtopilo-60-sadovyh-uchastkov
left	http://www.rewizor.ru/music/news/ivan-stebunov-i-inna-svechnikova-pobedili-v-11-m-sezone-shou-tantsy-so-zvezdami/	https://culturavrn.ru/cinematv/30561
right	https://slovodel.com/561422-malkevich-novaya-statei-pro-rossiiskih-sociologov-v-livii-probila-dno-zhurnalistiki	https://politros.com/167208-malkevich-obvinil-novuyu-v-podstrekatelstve-boevikov-v-livii-k-rasprave-nad-rossiyanami
left	https://nation-news.ru/525236-aeroflot-zayavil-o-planah-v-iyune-nachat-vosstanovlenie-poletov	https://utro.ru/life/2020/05/25/1446221.shtml
right	http://kontrakty.ua/article/156486	https://ubr.ua/finances/finance-ukraine/25-bohatejshikh-ljudej-mira-za-vremja-pandemii-zarabotali-225-mlrd-3893044
right	https://gordonua.com/news/society/sessii-v-ukrainskih-vuzah-mogut-vozobnovitsya-s-1-iyunya-mon-1501414.html	https://gordonua.com/news/society/sessii-v-ukrainskih-vuzah-mogut-vozobnovitsja-s-1-ijunja-minobrazovanija-1501414.html
right	https://ria-m.tv/news/194184/loboda_otvetila_na_sluhi_o_plastike.html	https://www.paparazzi.ru/blogs/Alice/425372/
left	https://www.infpol.ru/214874-v-rossii-ustanovlen-pyatiletniy-rekord-po-urovnyu-zagryazneniya-vozdukha-buryatiya-postradala-bolshe/	https://www.vedomosti.ru/business/news/2020/05/25/830994-zagryaznenii-vozduha
left	https://riamo.ru/article/431966/dozhdi-s-grozami-i-dalnejshee-poteplenie-ozhidaetsya-v-moskovskom-regione-na-etoj-nedele.xl?mTitle=&mDesc=&mImg=&mImgWidth=&mImgHeight=	https://www.interfax.ru/moscow/710128
left	https://charter97.org/ru/news/2020/5/25/377653/	https://lenta.ru/news/2020/05/25/chernobyl/
left	https://www.metronews.ru/showbiz/reviews/pobeditelnicey-holostyaka-stala-kubinka-barbara-1675821/	https://uznayvse.ru/zvezdyi/99390.html
right	https://strana.ua/news/269306-natssovet-po-tv-potreboval-telekanaly-objasnit-pochemu-oni-ne-perevypolnjajut-jazykovye-kvoty-.html	https://interfax.com.ua/news/political/664642.html
right	https://tsargrad.tv/news/maski-i-produkty-v-rossii-budut-obluchat-senator-raskryl-novyj-sposob-dezinfekcii_255843	https://news2.ru/story/600535/
left	https://www.rbc.ru/economics/26/05/2020/5ecc39509a79475dcb0276c0	https://www.rosbalt.ru/world/2020/05/26/1845356.html
left	https://www.trn-news.ru/news/100024	https://rns.online/transport/Gruppa-aeroflot-soobschila-o-snizhenii-passazhiropotoka-na-952-2020-05-25/
draw	https://rns.online/society/MID-Rossii-rekomendoval-vozderzhatsya-ot-poezdok-za-rubezh-2020-05-25/	https://tvzvezda.ru/news/vstrane_i_mire/content/20205251959-Q36OD.html
right	https://vestikavkaza.ru/news/moskvici-ustanovili-samoizolacionnyj-antirekord.html	http://www.trud.ru/article/25-05-2020/1390187_v_moskve_pobit_antirekord_indeksa_samoizoljatsii.html
right	https://www.business-gazeta.ru/news/469684	https://www.kommersant.ru/doc/4356123
left	https://tass.ru/ekonomika/8556439	https://moika78.ru/news/2020-05-25/420351-biblioteki-i-torgovlya-cherez-avtomaty-stalo-izvestno-kto-poluchit-arendnye-kanikuly-v-peterburge/
left	https://strana.ua/news/269370-boris-dzhonson-pozhalovalsja-na-zrenie-posle-koronavirusa.html	https://lenta.ru/news/2020/05/25/zrenie/
right	https://www.business-gazeta.ru/news/469683	https://www.nakanune.ru/news/2020/05/25/22574402/
right	https://ura-inform.com/ru/economics/2020/05/25/pensija-po-novomu-chto-zhdet-ukraintsev-uzhe-v-blizhajshem-buduschem	https://fakty.com.ua/ru/ukraine/suspilstvo/20200525-nakopychuvalnu-pensijnu-systemu-v-ukrayini-mozhut-zaprovadyty-do-2021/
right	https://tvzvezda.ru/news/vstrane_i_mire/content/20205251739-8Qyz0.html	https://slovodel.com/561496-podhvativshie-koronavirus-peskov-i-navka-vypisalis-iz-bolnicy
right	https://www.capital.ua/ru/news/141839-v-rovenskoy-oblasti-v-dome-internate-dlya-prestarelykh-uzhe-28-sluchaev-covid-19	https://gordonua.com/news/society/v-internate-dlya-prestarelyh-v-rovenskoy-oblasti-28-chelovek-zaboleli-covid-1501416.html
right	https://versia.ru/zhitelnica-uzbekistana-popytalas-prodat-syna-podrostka-za-15-tysyach-dollarov	https://podrobno.uz/cat/proisshestviya/v-karakalpakstane-zhenshchina-pytalas-prodat-svoego-13-letnego-syna-za-15-tysyach-dollarov-/
left	https://gordonua.com/news/society/za-ves-period-pandemii-v-ukraine-koronavirusom-zarazilis-1546-detey-i-4112-medrabotnikov-stepanov-1501297.html	https://korrespondent.net/ukraine/4232528-koronavyrusom-zabolely-bolee-4000-medykov-moz
right	https://ria.ru/20200525/1571950512.html	https://info24.ru/news/vdova-karachencova-pozhalovalas-na-poterju-dohoda-ee-bolshe-ne-zovut-na-semki.html
left	https://tsargrad.tv/news/on-ne-zhurnalist-solovjov-objasnil-svoj-otkaz-v-intervju-gordonu_255853	https://www.mk.ru/politics/2020/05/25/solovev-nazval-gordona-nacistskoy-mrazyu.html
right	https://www.euro-football.ru/article/42/1004367340_byivshiy_igrok_romyi_umer_v_21_god	https://www.sport-interfax.ru/710189
right	https://ria.ru/20200525/1571950512.html	https://newsbuzz.ru/archives/168491
right	https://korrespondent.net/ukraine/4232626-esche-odyn-ukraynskyi-moriak-osvobozhden-yz-pyratskoho-plena	https://interfax.com.ua/news/general/664443.html
right	https://inforeactor.ru//304346-putin-provodit-v-kremle-vstrechu-s-glavoi-rzhd	https://www.nakanune.ru/news/2020/05/25/22574402/
left	https://tass.ru/sport/8554815	https://www.pravda.ru/news/sport/1501091-tutberidze/
right	https://www.cybersport.ru/games/news/scenarist-dzhona-uika-ekraniziruet-bananovyi-parkur-shuter-i-khorror-pro-multyashku	https://www.igromania.ru/news/94043/Scenarist_Dzhona_Uika_hochet_adaptirovat_My_Friend_Pedro_dlya_teleyekranov.html
left	https://www.vesti.ru/doc.html?id=3267922	https://fakty.com.ua/ru/sport/20200525-chempionskyj-persten-brajanta-prodaly-na-auktsioni/
left	http://www.trud.ru/article/25-05-2020/1390201_vlasti_lipetskoj_oblasti_objasnili_slova_o_podmene_dannyx_po_covid-19.html	https://www.znak.com/2020-05-25/opublikovana_audiozapis_gde_lipeckiy_gubernator_obsuzhdaet_podtasovku_dannyh_po_covid_19
right	https://korrespondent.net/lifestyle/4232757-Disney-sdelal-hlavnoho-heroia-multfylma-heem	https://www.kasparov.ru/material.php?id=5ECB92E69C63D
left	https://tverigrad.ru/publication/bolee-6-millionov-derevev-vysadili-v-tverskoj-oblasti-v-ramkah-mezhdunarodnoj-akcii-sad-pamjati	https://tver.mk.ru/social/2020/05/25/v-tverskoy-oblasti-vysadili-bolshe-shesti-millionov-derevev.html
bad	https://1nsk.ru/news/mchs-novosibirska-obyavilo-shtormovoe-preduprezhdenie-na-26-maya.html?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://glasnarod.ru/novosti/2-raznye-novosti/323392-zhitelej-kurganskoj-oblasti-prosyat-ostavatsya-doma-iz-za-nepogody
